_id,created,name.first_name,name.last_name,register_num,Татварын тооцоолол жилээр.Жилийн нийт орлого,Татварын тооцоолол жилээр.Нийт суутгуулсан албан татварын дүн,Татварын тооцоолол жилээр.Ногдуулсан татвар,Татварын тооцоолол жилээр.Ногдуулсан татварын хувь хэмжээ,Татварын тооцоолол жилээр.Орлого хүлээн авсан сарын тоо /ажилласан сар/,Татварын тооцоолол жилээр.Сарын дундаж,Татварын тооцоолол жилээр.Татвар ногдуулах орлого,Татварын тооцоолол жилээр.Хуулийн 23,Татварын тооцоолол жилээр.Хуулийн 7,Татварын тооцоолол жилээр.Хөнгөлөлтийн дараах татварын дүн,"Татварын тооцоолол жилээр.ЭМД, НДШ Дүн","Татварын тооцоолол жилээр.ЭМД, НДШ Хувь","Эрүүл мэнд, нийгмийн даатгалын шимтгэл.Ажил олгогчийн төлөх хувь хэмжээ","Эрүүл мэнд, нийгмийн даатгалын шимтгэл.Даатгуулагчийн төлөх хувь хэмжээ","Эрүүл мэнд, нийгмийн даатгалын шимтгэл.НДШ хувь хэмжээ","Эрүүл мэнд, нийгмийн даатгалын шимтгэл.Ногдуулсан шимтгэл/төгрөг/ - Нийт дүн","Эрүүл мэнд, нийгмийн даатгалын шимтгэл.Хөдөлмөрийн хөлс,түүнтэй адилтгах орлого /төгрөг/","Эрүүл мэнд, нийгмийн даатгалын шимтгэл.Үүнээс : Ажил олгогч","Эрүүл мэнд, нийгмийн даатгалын шимтгэл.Үүнээс : Даатгуулагч"
643f9473c27f3afc09d40751,2022-03-23T20:26:59.000Z,Цэвэлмаа,Цэвэлмаа,УШ99072516,72000000,63288000,6372000,10,12,3000000,63720000,,,63288000,8280000,11.5,13.5,11.5,25,750000,3000000,405000,345000
643f9473c27f3afc09d40752,2022-10-17T04:38:03.000Z,Цэвэлмаа,Азжаргал,ШГ78081961,28800000,25056000,2548800,10,12,1200000,25488000,,,25056000,3312000,11.5,13.5,11.5,25,300000,1200000,162000,138000
643f9473c27f3afc09d40753,2022-02-10T09:53:37.000Z,Мөнхбаатар,Одцэрэн,ЙМ80013011,1200000,1044000,106200,10,12,1200000,1062000,,,1044000,138000,11.5,13.5,11.5,25,300000,1200000,162000,138000
643f9473c27f3afc09d40754,2022-01-10T12:21:47.000Z,Азжаргал,Ариунаа,ИЗ82031636,4800000,4140000,424800,10,12,800000,4248000,,,4140000,552000,11.5,13.5,11.5,25,200000,800000,108000,92000
643f9473c27f3afc09d40755,2022-05-14T15:07:12.000Z,Тунгалагмөрөн,Тунгалагмөрөн,АМ95121733,2400000,2070000,212400,10,12,800000,2124000,,,2070000,276000,11.5,13.5,11.5,25,200000,800000,108000,92000
643f9473c27f3afc09d40756,2022-04-12T03:53:58.000Z,Энхбаяр,Азжаргал,ЦЕ84080366,3000000,2601000,265500,10,12,1000000,2655000,,,2601000,345000,11.5,13.5,11.5,25,250000,1000000,135000,115000
643f9473c27f3afc09d40757,2022-01-09T08:15:35.000Z,Однаран,Батсайхан,ЧМ87012167,36000000,31806000,3186000,10,12,12000000,31860000,,,31806000,4140000,11.5,13.5,11.5,25,3000000,12000000,1620000,1380000
643f9473c27f3afc09d40758,2022-04-29T23:08:54.000Z,Однаран,Энх-Амгалан,ТЯ87011512,3600000,3132000,318600,10,12,1200000,3186000,,,3132000,414000,11.5,13.5,11.5,25,300000,1200000,162000,138000
643f9473c27f3afc09d40759,2022-07-26T01:30:12.000Z,Цэрэн,Эрдэнэсугар,ЙЭ84102205,3000000,2601000,265500,10,12,1000000,2655000,,,2601000,345000,11.5,13.5,11.5,25,250000,1000000,135000,115000
643f9473c27f3afc09d4075a,2022-07-23T08:15:48.000Z,Энхбаяр,Энхбаатар,УМ90041922,120000000,106092000,10620000,10,12,20000000,106200000,,,106092000,13800000,11.5,13.5,11.5,25,5000000,20000000,2700000,2300000
643f9473c27f3afc09d4075b,2022-06-20T16:59:06.000Z,Батсайхан,Бадамгарав,ЧЗ87032839,28800000,25056000,2548800,10,12,1200000,25488000,,,25056000,3312000,11.5,13.5,11.5,25,300000,1200000,162000,138000
643f9473c27f3afc09d4075c,2022-05-22T15:16:22.000Z,Саранцацрал,Батсайхан,ЧА86010690,3600000,3132000,318600,10,12,1200000,3186000,,,3132000,414000,11.5,13.5,11.5,25,300000,1200000,162000,138000
643f9473c27f3afc09d4075d,2022-11-06T15:25:27.000Z,Ариунжаргал,Бадамгарав,ХЖ70051870,1000000,867000,88500,10,12,1000000,885000,,,867000,115000,11.5,13.5,11.5,25,250000,1000000,135000,115000
643f9473c27f3afc09d4075e,2022-09-19T00:31:43.000Z,Энх-Амгалан,Мөнхбаатар,УШ97031410,10000000,8832000,885000,10,12,10000000,8850000,,,8832000,1150000,11.5,13.5,11.5,25,2500000,10000000,1350000,1150000
643f9473c27f3afc09d4075f,2022-09-06T03:00:42.000Z,Янжмаа,Азжаргал,ЧЗ87032839,36000000,31212000,3186000,10,12,1000000,31860000,,,31212000,4140000,11.5,13.5,11.5,25,250000,1000000,135000,115000
643f9473c27f3afc09d40760,2022-05-07T21:45:15.000Z,Энх-Амгалан,Однаран,ВН97040702,50400000,44172000,4460400,10,12,2100000,44604000,,,44172000,5796000,11.5,13.5,11.5,25,525000,2100000,283500,241500
643f9473c27f3afc09d40761,2022-02-05T05:18:49.000Z,Ариунжаргал,Бадамгарав,ЧЗ87032839,240000000,212184000,21240000,10,12,20000000,212400000,,,212184000,27600000,11.5,13.5,11.5,25,5000000,20000000,2700000,2300000
643f9473c27f3afc09d40762,2022-10-21T06:16:34.000Z,Алдаржавхлан,Ариунаа,ОЮ93011913,25200000,22086000,2230200,10,12,2100000,22302000,,,22086000,2898000,11.5,13.5,11.5,25,525000,2100000,283500,241500
643f9473c27f3afc09d40763,2022-12-23T07:10:40.000Z,Одцэрэн,Цэрэн,ЙК91063019,18000000,15714000,1593000,10,12,1500000,15930000,,,15714000,2070000,11.5,13.5,11.5,25,375000,1500000,202500,172500
643f947551e43aa16d531fdf,2022-07-03T14:18:31.000Z,Энх-Амгалан,Янжмаа,ЧТ75120307,72000000,63612000,6372000,10,12,12000000,63720000,,,63612000,8280000,11.5,13.5,11.5,25,3000000,12000000,1620000,1380000
643f947551e43aa16d531fe0,2022-11-09T02:27:18.000Z,Бадамгарав,Саранцацрал,УШ70102906,36000000,31806000,3186000,10,12,12000000,31860000,,,31806000,4140000,11.5,13.5,11.5,25,3000000,12000000,1620000,1380000
643f947551e43aa16d531fe1,2022-04-16T19:32:54.000Z,Эрдэнэсугар,Сарангэрэл,УШ70102906,1200000,1044000,106200,10,12,1200000,1062000,,,1044000,138000,11.5,13.5,11.5,25,300000,1200000,162000,138000
643f947551e43aa16d531fe2,2022-08-23T15:50:08.000Z,Эрдэнэсугар,Эрдэнэчимэг,ЧМ87012167,2100000,1840500,185850,10,12,2100000,1858500,,,1840500,241500,11.5,13.5,11.5,25,525000,2100000,283500,241500
643f947551e43aa16d531fe3,2022-05-09T12:15:54.000Z,Буянт,Мөнхгэрэл,СФ82052518,60000000,52992000,5310000,10,12,10000000,53100000,,,52992000,6900000,11.5,13.5,11.5,25,2500000,10000000,1350000,1150000
643f947551e43aa16d531fe4,2022-02-23T05:28:38.000Z,Долгор,Тунгалагмөрөн,УМ90041922,28800000,25056000,2548800,10,12,1200000,25488000,,,25056000,3312000,11.5,13.5,11.5,25,300000,1200000,162000,138000
643f947551e43aa16d531fe5,2022-11-27T12:37:15.000Z,Бадамгарав,Саранцацрал,УП96052704,21600000,18900000,1911600,10,12,1800000,19116000,,,18900000,2484000,11.5,13.5,11.5,25,450000,1800000,243000.00000000003,207000
643f947551e43aa16d531fe6,2022-06-17T05:22:21.000Z,Мөнхгэрэл,Саранцацрал,ЧМ87012167,32400000,28350000,2867400,10,12,1800000,28674000,,,28350000,3726000,11.5,13.5,11.5,25,450000,1800000,243000.00000000003,207000
643f947551e43aa16d531fe7,2022-01-15T01:15:40.000Z,Энхбаатар,Батсайхан,ОК97021904,2400000,2070000,212400,10,12,800000,2124000,,,2070000,276000,11.5,13.5,11.5,25,200000,800000,108000,92000
643f947551e43aa16d531fe8,2022-10-21T16:35:31.000Z,Однаран,Мөнхбаатар,БЭ83081400,72000000,63612000,6372000,10,12,12000000,63720000,,,63612000,8280000,11.5,13.5,11.5,25,3000000,12000000,1620000,1380000
643f947551e43aa16d531fe9,2022-06-30T22:49:40.000Z,Янжмаа,Энхбаяр,УШ70102906,30000000,26442000,2655000,10,12,5000000,26550000,,,26442000,3450000,11.5,13.5,11.5,25,1250000,5000000,675000,575000
643f947551e43aa16d531fea,2022-09-24T16:06:42.000Z,Мөнхбаатар,Сарангэрэл,ЧН84030714,360000000,318168000,31860000,10,12,15000000,318600000,,,318168000,41400000,11.5,13.5,11.5,25,3750000,15000000,2025000.0000000002,1725000
643f947551e43aa16d531feb,2022-02-03T10:52:43.000Z,Азжаргал,Эрдэнэсугар,СФ82052518,180000000,158976000,15930000,10,12,10000000,159300000,,,158976000,20700000,11.5,13.5,11.5,25,2500000,10000000,1350000,1150000
643f947551e43aa16d531fec,2022-03-17T06:19:57.000Z,Энхбаатар,Цэвэлмаа,РЮ74080802,48000000,42264000,4248000,10,12,4000000,42480000,,,42264000,5520000,11.5,13.5,11.5,25,1000000,4000000,540000,460000
643f947551e43aa16d531fed,2022-08-25T20:19:47.000Z,Сарангэрэл,Долгор,ЧТ57100401,75600000,66258000,6690600,10,12,2100000,66906000,,,66258000,8694000,11.5,13.5,11.5,25,525000,2100000,283500,241500
643f947551e43aa16d531fee,2022-01-12T12:06:43.000Z,Саранцацрал,Янжмаа,ИЗ82031636,21600000,18792000,1911600,10,12,1200000,19116000,,,18792000,2484000,11.5,13.5,11.5,25,300000,1200000,162000,138000
643f947551e43aa16d531fef,2022-08-18T04:16:50.000Z,Янжмаа,Алдаржавхлан,ОЮ93011913,4500000,3928500,398250,10,12,1500000,3982500,,,3928500,517500,11.5,13.5,11.5,25,375000,1500000,202500,172500
643f947551e43aa16d531ff0,2022-02-21T03:50:52.000Z,Цэвэлмаа,Мөнхгэрэл,ЧО81091064,360000000,318276000,31860000,10,12,20000000,318600000,,,318276000,41400000,11.5,13.5,11.5,25,5000000,20000000,2700000,2300000
643f947551e43aa16d531ff1,2022-08-27T06:56:10.000Z,Алдаржавхлан,Мөнхгэрэл,ПБ96052405,54000000,47466000,4779000,10,12,3000000,47790000,,,47466000,6210000,11.5,13.5,11.5,25,750000,3000000,405000,345000
643f947551e43aa16d531ff2,2022-12-23T07:39:57.000Z,Цэрэн,Долгор,ЧО81091064,45000000,39771000,3982500,10,12,15000000,39825000,,,39771000,5175000,11.5,13.5,11.5,25,3750000,15000000,2025000.0000000002,1725000
643f947551e43aa16d531ff3,2022-10-02T23:19:07.000Z,Азжаргал,Цэвэлмаа,НШ84042064,144000000,126792000,12744000,10,12,4000000,127440000,,,126792000,16560000,11.5,13.5,11.5,25,1000000,4000000,540000,460000
643f947551e43aa16d531ff4,2022-07-08T14:26:46.000Z,Эрдэнэчимэг,Алдаржавхлан,МЭ78021613,50400000,44172000,4460400,10,12,2100000,44604000,,,44172000,5796000,11.5,13.5,11.5,25,525000,2100000,283500,241500
643f947551e43aa16d531ff5,2022-04-04T14:28:55.000Z,Янжмаа,Мөнхбаатар,ЧА86010690,54000000,47142000,4779000,10,12,1500000,47790000,,,47142000,6210000,11.5,13.5,11.5,25,375000,1500000,202500,172500
643f947551e43aa16d531ff6,2022-07-22T07:45:52.000Z,Мөнхбаатар,Одцэрэн,ВН97040702,18000000,15714000,1593000,10,12,1500000,15930000,,,15714000,2070000,11.5,13.5,11.5,25,375000,1500000,202500,172500
643f947551e43aa16d531ff7,2022-06-13T02:01:24.000Z,Алдаржавхлан,Энх-Амгалан,ЧР79030120,7200000,6264000,637200,10,12,1200000,6372000,,,6264000,828000,11.5,13.5,11.5,25,300000,1200000,162000,138000
643f947551e43aa16d531ff8,2022-01-04T08:44:44.000Z,Саранцацрал,Мөнхгэрэл,МЭ78021613,270000000,238626000,23895000,10,12,15000000,238950000,,,238626000,31050000,11.5,13.5,11.5,25,3750000,15000000,2025000.0000000002,1725000
643f947551e43aa16d531ff9,2022-01-07T05:47:47.000Z,Буянт,Эрдэнэсугар,ИЗ82031636,21600000,18900000,1911600,10,12,1800000,19116000,,,18900000,2484000,11.5,13.5,11.5,25,450000,1800000,243000.00000000003,207000
643f947551e43aa16d531ffa,2022-09-25T20:53:07.000Z,Ариунжаргал,Энхбаяр,ЕЙ77042113,10800000,9450000,955800,10,12,1800000,9558000,,,9450000,1242000,11.5,13.5,11.5,25,450000,1800000,243000.00000000003,207000
643f947551e43aa16d531ffb,2022-03-15T03:21:03.000Z,Мөнхбаатар,Алдаржавхлан,СФ82052518,120000000,106092000,10620000,10,12,20000000,106200000,,,106092000,13800000,11.5,13.5,11.5,25,5000000,20000000,2700000,2300000
643f947551e43aa16d531ffc,2022-04-29T06:26:46.000Z,Тунгалагмөрөн,Азжаргал,ЦД86111261,96000000,84528000,8496000,10,12,4000000,84960000,,,84528000,11040000,11.5,13.5,11.5,25,1000000,4000000,540000,460000
643f947551e43aa16d531ffd,2022-11-24T00:23:24.000Z,Алдаржавхлан,Буянт,ЕЙ77042113,75600000,66258000,6690600,10,12,2100000,66906000,,,66258000,8694000,11.5,13.5,11.5,25,525000,2100000,283500,241500
643f947551e43aa16d531ffe,2022-03-22T13:44:10.000Z,Алдаржавхлан,Бадамгарав,ТЕ87092064,720000000,636552000,63720000,10,12,20000000,637200000,,,636552000,82800000,11.5,13.5,11.5,25,5000000,20000000,2700000,2300000
643f947551e43aa16d531fff,2022-12-07T11:43:42.000Z,Ариунжаргал,Саранцацрал,ЗЮ97061004,540000000,477252000,47790000,10,12,15000000,477900000,,,477252000,62100000,11.5,13.5,11.5,25,3750000,15000000,2025000.0000000002,1725000
643f947551e43aa16d532000,2022-07-10T14:50:09.000Z,Буянт,Саранцацрал,ЦЕ84080366,10800000,9450000,955800,10,12,1800000,9558000,,,9450000,1242000,11.5,13.5,11.5,25,450000,1800000,243000.00000000003,207000
643f947551e43aa16d532001,2022-04-18T20:36:05.000Z,Батсайхан,Одцэрэн,ЗЮ97061004,288000000,254448000,25488000,10,12,12000000,254880000,,,254448000,33120000,11.5,13.5,11.5,25,3000000,12000000,1620000,1380000
643f947551e43aa16d532002,2022-03-16T03:20:50.000Z,Одцэрэн,Эрдэнэчимэг,ЗЮ97061004,60000000,52992000,5310000,10,12,10000000,53100000,,,52992000,6900000,11.5,13.5,11.5,25,2500000,10000000,1350000,1150000
643f947551e43aa16d532003,2022-10-23T06:43:38.000Z,Ариунжаргал,Ариунаа,ВН97040702,90000000,79326000,7965000,10,12,5000000,79650000,,,79326000,10350000,11.5,13.5,11.5,25,1250000,5000000,675000,575000
643f947551e43aa16d532004,2022-02-12T09:04:08.000Z,Батсайхан,Энх-Амгалан,КЮ77091501,18000000,15606000,1593000,10,12,1000000,15930000,,,15606000,2070000,11.5,13.5,11.5,25,250000,1000000,135000,115000
643f947551e43aa16d532005,2022-09-22T02:12:43.000Z,Ариунаа,Бадамгарав,ЙЭ84102205,12000000,10602000,1062000,10,12,12000000,10620000,,,10602000,1380000,11.5,13.5,11.5,25,3000000,12000000,1620000,1380000
643f947551e43aa16d532006,2022-02-22T05:00:07.000Z,Батсайхан,Энхбаяр,ФБ96092526,1200000,1044000,106200,10,12,1200000,1062000,,,1044000,138000,11.5,13.5,11.5,25,300000,1200000,162000,138000
643f947551e43aa16d532007,2022-05-01T12:27:12.000Z,Буянт,Сарангэрэл,ТА98091450,60000000,52992000,5310000,10,12,10000000,53100000,,,52992000,6900000,11.5,13.5,11.5,25,2500000,10000000,1350000,1150000
643f947551e43aa16d532008,2022-03-29T10:56:38.000Z,Эрдэнэчимэг,Ариунаа,ТГ88112521,24000000,21132000,2124000,10,12,4000000,21240000,,,21132000,2760000,11.5,13.5,11.5,25,1000000,4000000,540000,460000
643f947551e43aa16d532009,2022-08-27T21:30:50.000Z,Саранцацрал,Энх-Амгалан,ЦД86111261,360000000,317952000,31860000,10,12,10000000,318600000,,,317952000,41400000,11.5,13.5,11.5,25,2500000,10000000,1350000,1150000
643f947551e43aa16d53200a,2022-11-19T03:31:08.000Z,Ариунаа,Мөнхгэрэл,ЦД86111261,50400000,44172000,4460400,10,12,2100000,44604000,,,44172000,5796000,11.5,13.5,11.5,25,525000,2100000,283500,241500
643f947551e43aa16d53200b,2022-08-19T15:59:30.000Z,Энхбаатар,Бадамгарав,УД92041626,800000,690000,70800,10,12,800000,708000,,,690000,92000,11.5,13.5,11.5,25,200000,800000,108000,92000
643f947551e43aa16d53200c,2022-08-12T05:31:22.000Z,Долгор,Одцэрэн,МЛ67042618,30000000,26496000,2655000,10,12,10000000,26550000,,,26496000,3450000,11.5,13.5,11.5,25,2500000,10000000,1350000,1150000
643f947551e43aa16d53200d,2022-03-16T03:29:59.000Z,Саранцацрал,Энхбаатар,УП89051007,15000000,13167000,1327500,10,12,2500000,13275000,,,13167000,1725000,11.5,13.5,11.5,25,625000,2500000,337500,287500
643f947551e43aa16d53200e,2022-11-06T20:42:49.000Z,Долгор,Энх-Амгалан,УШ94021959,37800000,33129000,3345300,10,12,2100000,33453000,,,33129000,4347000,11.5,13.5,11.5,25,525000,2100000,283500,241500
643f947551e43aa16d53200f,2022-08-23T12:18:41.000Z,Цэрэн,Мөнхгэрэл,ОЮ93011913,30000000,26334000,2655000,10,12,2500000,26550000,,,26334000,3450000,11.5,13.5,11.5,25,625000,2500000,337500,287500
643f947551e43aa16d532010,2022-06-20T08:01:09.000Z,Саранцацрал,Энхбаяр,ЙЭ84102205,28800000,24840000,2548800,10,12,800000,25488000,,,24840000,3312000,11.5,13.5,11.5,25,200000,800000,108000,92000
643f947551e43aa16d532011,2022-01-30T23:43:24.000Z,Сарангэрэл,Однаран,РЦ95091515,43200000,37800000,3823200,10,12,1800000,38232000,,,37800000,4968000,11.5,13.5,11.5,25,450000,1800000,243000.00000000003,207000
643f947551e43aa16d532012,2022-09-16T08:29:27.000Z,Эрдэнэчимэг,Батсайхан,УШ97031410,12600000,11043000,1115100,10,12,2100000,11151000,,,11043000,1449000,11.5,13.5,11.5,25,525000,2100000,283500,241500
643f947551e43aa16d532013,2022-12-13T16:35:04.000Z,Бадамгарав,Батсайхан,БЭ83081400,90000000,79326000,7965000,10,12,5000000,79650000,,,79326000,10350000,11.5,13.5,11.5,25,1250000,5000000,675000,575000
643f947551e43aa16d532014,2022-01-14T02:32:00.000Z,Буянт,Мөнхбаатар,УЗ88100407,1000000,867000,88500,10,12,1000000,885000,,,867000,115000,11.5,13.5,11.5,25,250000,1000000,135000,115000
643f947551e43aa16d532015,2022-11-30T13:31:29.000Z,Эрдэнэсугар,Ариунжаргал,ИЭ85012207,240000000,211968000,21240000,10,12,10000000,212400000,,,211968000,27600000,11.5,13.5,11.5,25,2500000,10000000,1350000,1150000
643f947551e43aa16d532016,2022-05-22T15:32:33.000Z,Азжаргал,Эрдэнэсугар,ЧО85071915,180000000,159084000,15930000,10,12,15000000,159300000,,,159084000,20700000,11.5,13.5,11.5,25,3750000,15000000,2025000.0000000002,1725000
643f947551e43aa16d532017,2022-06-18T21:18:39.000Z,Однаран,Энхбаатар,ТЯ87011512,4000000,3522000,354000,10,12,4000000,3540000,,,3522000,460000,11.5,13.5,11.5,25,1000000,4000000,540000,460000
643f947551e43aa16d532018,2022-04-26T07:48:31.000Z,Батсайхан,Долгор,ВН97040702,108000000,94932000,9558000,10,12,3000000,95580000,,,94932000,12420000,11.5,13.5,11.5,25,750000,3000000,405000,345000
643f947551e43aa16d532019,2022-11-23T10:58:45.000Z,Янжмаа,Энхбаяр,ТД85091402,144000000,126792000,12744000,10,12,4000000,127440000,,,126792000,16560000,11.5,13.5,11.5,25,1000000,4000000,540000,460000
643f947551e43aa16d53201a,2022-04-27T23:19:36.000Z,Тунгалагмөрөн,Ариунжаргал,УЗ88100407,7200000,6264000,637200,10,12,1200000,6372000,,,6264000,828000,11.5,13.5,11.5,25,300000,1200000,162000,138000
643f947551e43aa16d53201b,2022-02-27T21:00:40.000Z,Бадамгарав,Эрдэнэчимэг,УИ91110826,180000000,158652000,15930000,10,12,5000000,159300000,,,158652000,20700000,11.5,13.5,11.5,25,1250000,5000000,675000,575000
643f947551e43aa16d53201c,2022-06-23T00:32:07.000Z,Ариунаа,Янжмаа,КЮ77091501,6300000,5521500,557550,10,12,2100000,5575500,,,5521500,724500,11.5,13.5,11.5,25,525000,2100000,283500,241500
643f947551e43aa16d53201d,2022-07-16T16:37:40.000Z,Энхбаатар,Буянт,ЧК77122909,18000000,15714000,1593000,10,12,1500000,15930000,,,15714000,2070000,11.5,13.5,11.5,25,375000,1500000,202500,172500
643f947551e43aa16d53201e,2022-06-01T18:18:45.000Z,Энхбаатар,Мөнхгэрэл,ЧР79030120,480000000,424368000,42480000,10,12,20000000,424800000,,,424368000,55200000,11.5,13.5,11.5,25,5000000,20000000,2700000,2300000
643f947551e43aa16d53201f,2022-03-06T12:20:01.000Z,Долгор,Буянт,ЦЕ84080366,120000000,105768000,10620000,10,12,5000000,106200000,,,105768000,13800000,11.5,13.5,11.5,25,1250000,5000000,675000,575000
643f947551e43aa16d532020,2022-08-03T12:23:53.000Z,Цэрэн,Ариунаа,УШ95060978,30000000,26442000,2655000,10,12,5000000,26550000,,,26442000,3450000,11.5,13.5,11.5,25,1250000,5000000,675000,575000
643f947551e43aa16d532021,2022-06-09T10:18:09.000Z,Энх-Амгалан,Цэвэлмаа,УЗ88100407,60000000,52668000,5310000,10,12,2500000,53100000,,,52668000,6900000,11.5,13.5,11.5,25,625000,2500000,337500,287500
643f947551e43aa16d532022,2022-09-05T07:42:43.000Z,Бадамгарав,Цэвэлмаа,УС83022014,216000000,190836000,19116000,10,12,12000000,191160000,,,190836000,24840000,11.5,13.5,11.5,25,3000000,12000000,1620000,1380000
643f947551e43aa16d532023,2022-02-21T02:48:16.000Z,Алдаржавхлан,Эрдэнэсугар,ЙК91063019,288000000,254448000,25488000,10,12,12000000,254880000,,,254448000,33120000,11.5,13.5,11.5,25,3000000,12000000,1620000,1380000
643f947551e43aa16d532024,2022-06-24T05:42:36.000Z,Батсайхан,Сарангэрэл,ПИ85092000,54000000,47142000,4779000,10,12,1500000,47790000,,,47142000,6210000,11.5,13.5,11.5,25,375000,1500000,202500,172500
643f947551e43aa16d532025,2022-09-13T19:55:32.000Z,Ариунжаргал,Батсайхан,УМ90041922,2500000,2194500,221250,10,12,2500000,2212500,,,2194500,287500,11.5,13.5,11.5,25,625000,2500000,337500,287500
643f947551e43aa16d532026,2022-03-07T00:47:20.000Z,Мөнхбаатар,Азжаргал,ЗЮ97061004,15000000,13221000,1327500,10,12,5000000,13275000,,,13221000,1725000,11.5,13.5,11.5,25,1250000,5000000,675000,575000
643f947551e43aa16d532027,2022-11-10T09:23:53.000Z,Ариунаа,Тунгалагмөрөн,ТА98091450,180000000,158652000,15930000,10,12,5000000,159300000,,,158652000,20700000,11.5,13.5,11.5,25,1250000,5000000,675000,575000
643f947551e43aa16d532028,2022-01-21T01:21:58.000Z,Мөнхгэрэл,Долгор,ИЭ85012207,18000000,15822000,1593000,10,12,3000000,15930000,,,15822000,2070000,11.5,13.5,11.5,25,750000,3000000,405000,345000
643f947551e43aa16d532029,2022-01-30T06:04:03.000Z,Эрдэнэсугар,Цэвэлмаа,УП89051007,480000000,424368000,42480000,10,12,20000000,424800000,,,424368000,55200000,11.5,13.5,11.5,25,5000000,20000000,2700000,2300000
643f947551e43aa16d53202a,2022-03-13T20:33:20.000Z,Ариунжаргал,Саранцацрал,РЦ95091515,270000000,238626000,23895000,10,12,15000000,238950000,,,238626000,31050000,11.5,13.5,11.5,25,3750000,15000000,2025000.0000000002,1725000
643f947551e43aa16d53202b,2022-01-31T10:14:20.000Z,Энхбаяр,Буянт,ЧК77122909,19200000,16560000,1699200,10,12,800000,16992000,,,16560000,2208000,11.5,13.5,11.5,25,200000,800000,108000,92000
